,combo-id,inst-id,file-name,stripe-thresh-cov-zero
225,2,2-26,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-26.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-26.png']",595.0
226,2,2-27,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-27.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-27.png']",99.0
227,2,2-28,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-28.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-28.png']",48.0
228,2,2-29,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-29.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-29.png']",215.0
229,2,2-30,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-30.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-30.png']",246.0
230,2,2-31,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-31.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-31.png']",6.0
231,2,2-32,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-32.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-32.png']",628.0
232,2,2-33,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-33.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-33.png']",10.0
233,2,2-34,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-34.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-34.png']",109.0
234,2,2-35,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-35.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-35.png']",333.0
235,2,2-36,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-36.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-36.png']",204.0
236,2,2-37,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-37.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-37.png']",9.0
237,2,2-38,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-38.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-38.png']",90.0
238,2,2-39,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-39.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-39.png']",1774.0
239,2,2-40,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-40.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-40.png']",18.0
240,2,2-41,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-41.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-41.png']",0.0
241,2,2-42,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-42.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-42.png']",72.0
242,2,2-43,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-43.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-43.png']",762.0
243,2,2-44,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-44.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-44.png']",208.0
244,2,2-45,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-45.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-45.png']",462.0
245,2,2-46,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-46.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-46.png']",17.0
246,2,2-47,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-47.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-47.png']",21.0
247,2,2-48,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-48.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-48.png']",150.0
248,2,2-49,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-49.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-49.png']",956.0
249,2,2-50,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-50.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-50.png']",51.0
